,borough,x,y,latitude,longitude
28769,Islington,531086.8,182205.6,51.523561,-0.111885
28770,Islington,531065.1,182214.9,51.523649,-0.112194
28771,Islington,531053.6,182220.2,51.5237,-0.112358
28772,Islington,531039.1,182230.3,51.523794,-0.112563
28773,Islington,530992.8,182278.4,51.524237,-0.113212
28774,Islington,530971.8,182299.5,51.524431,-0.113507
28775,Islington,530964.2,182310.8,51.524534,-0.113612
28776,Islington,530959.3,182319.1,51.52461,-0.11368
28777,Islington,530944.5,182351.5,51.524905,-0.113881
28778,Islington,530928.0,182392.9,51.525281,-0.114103
28779,Islington,530920.3,182412.5,51.525459,-0.114207
28780,Islington,530916.9,182418.9,51.525517,-0.114253
28781,Islington,530951.8,182460.1,51.525879,-0.113735
28782,Islington,530986.2,182500.7,51.526236,-0.113225
28783,Islington,531004.8,182520.4,51.526409,-0.112949
28784,Islington,530970.6,182532.2,51.526523,-0.113438
28785,Islington,530957.4,182539.0,51.526587,-0.113625
28786,Islington,530947.9,182543.9,51.526633,-0.11376
28787,Islington,530943.3,182548.8,51.526678,-0.113825
28788,Islington,530895.7,182591.3,51.527071,-0.114495
28789,Islington,530880.7,182605.5,51.527202,-0.114706
28790,Islington,530838.1,182648.2,51.527596,-0.115304
28791,Islington,530828.8,182662.0,51.527722,-0.115432
28792,Islington,530825.6,182668.5,51.527781,-0.115476
28793,Islington,530821.7,182678.1,51.527868,-0.115529
28794,Islington,530818.6,182687.9,51.527957,-0.11557
28795,Islington,530809.9,182727.9,51.528318,-0.11568
28796,Islington,530805.5,182773.0,51.528725,-0.115727
28797,Islington,530799.5,182854.0,51.529454,-0.115783
28798,Islington,530797.6,182863.9,51.529543,-0.115807
28799,Islington,530795.0,182873.0,51.529626,-0.115841
28800,Islington,530792.1,182880.1,51.52969,-0.11588
28801,Islington,530787.5,182888.7,51.529769,-0.115943
28802,Islington,530782.2,182896.8,51.529843,-0.116017
28803,Islington,530779.6,182900.1,51.529873,-0.116053
28804,Islington,530745.7,182923.9,51.530095,-0.116533
28805,Islington,530705.6,182943.7,51.530282,-0.117103
28806,Islington,530673.7,182956.8,51.530407,-0.117558
28807,Islington,530632.8,182972.5,51.530558,-0.118141
28808,Islington,530571.9,182991.9,51.530746,-0.119011
28809,Islington,530510.0,183011.6,51.530937,-0.119896
28810,Islington,530418.5,182999.3,51.530848,-0.121219
28811,Islington,530364.8,182991.4,51.530789,-0.121996
28812,Islington,530326.1,182983.3,51.530725,-0.122556
28813,Islington,530326.0,182994.9,51.53083,-0.122553
28814,Islington,530324.5,183025.8,51.531108,-0.122563
28815,Islington,530326.7,183207.1,51.532736,-0.122465
28816,Islington,530330.2,183352.5,51.534042,-0.122361
28817,Islington,530330.1,183410.8,51.534566,-0.12234
28818,Islington,530330.0,183413.0,51.534586,-0.122341
28819,Islington,530327.5,183516.7,51.535519,-0.122339
28820,Islington,530327.3,183550.4,51.535821,-0.122329
28821,Islington,530325.8,183577.8,51.536068,-0.122341
28822,Islington,530324.3,183604.6,51.536309,-0.122352
28823,Islington,530319.3,183668.5,51.536885,-0.122401
28824,Islington,530309.6,183721.3,51.537361,-0.122521
28825,Islington,530302.9,183749.8,51.537619,-0.122607
28826,Islington,530293.9,183782.9,51.537918,-0.122724
28827,Islington,530267.9,183846.7,51.538498,-0.123076
28828,Islington,530260.5,183862.6,51.538642,-0.123176
28829,Islington,530245.8,183889.9,51.538891,-0.123378
28830,Islington,530220.1,183927.8,51.539238,-0.123734
28831,Islington,530197.4,183958.0,51.539514,-0.12405
28832,Islington,530179.4,183990.8,51.539813,-0.124298
28833,Islington,530138.1,184076.6,51.540594,-0.124861
28834,Islington,530127.1,184105.6,51.540857,-0.125009
28835,Islington,530121.0,184134.2,51.541115,-0.125086
28836,Islington,530120.3,184142.7,51.541192,-0.125093
28837,Islington,530107.5,184172.1,51.541459,-0.125267
28838,Islington,530091.9,184205.0,51.541758,-0.125479
28839,Islington,530076.3,184243.8,51.542111,-0.12569
28840,Islington,530071.7,184284.7,51.542479,-0.125741
28841,Islington,530065.0,184313.2,51.542737,-0.125827
28842,Islington,530059.4,184333.1,51.542917,-0.125901
28843,Islington,530056.4,184347.4,51.543046,-0.125939
28844,Islington,530058.0,184363.0,51.543186,-0.12591
28845,Islington,530051.1,184403.8,51.543554,-0.125994
28846,Islington,530038.1,184474.5,51.544193,-0.126155
28847,Islington,530021.3,184570.7,51.545061,-0.126362
28848,Islington,530018.6,184584.8,51.545188,-0.126396
28849,Islington,530009.5,184632.0,51.545615,-0.126509
28850,Islington,529998.1,184686.2,51.546104,-0.126654
28851,Islington,529979.3,184784.9,51.546996,-0.126888
28852,Islington,529964.1,184835.5,51.547454,-0.127089
28853,Islington,529960.4,184843.6,51.547527,-0.127139
28854,Islington,529957.8,184852.6,51.547609,-0.127173
28855,Islington,529955.5,184858.5,51.547662,-0.127204
28856,Islington,529950.8,184867.2,51.547742,-0.127269
28857,Islington,529926.3,184899.4,51.548037,-0.12761
28858,Islington,529919.9,184906.7,51.548104,-0.127699
28859,Islington,529914.0,184914.1,51.548172,-0.127782
28860,Islington,529900.4,184928.7,51.548306,-0.127972
28861,Islington,529881.8,184941.6,51.548426,-0.128236
28862,Islington,529818.1,184985.8,51.548838,-0.129138
28863,Islington,529803.2,185000.0,51.548969,-0.129347
28864,Islington,529803.0,185000.0,51.548969,-0.12935
28865,Islington,529768.4,185038.1,51.549319,-0.129835
28866,Islington,529754.7,185056.1,51.549484,-0.130026
28867,Islington,529744.8,185070.7,51.549618,-0.130163
28868,Islington,529731.4,185100.9,51.549892,-0.130345
28869,Islington,529703.6,185185.3,51.550657,-0.130714
28870,Islington,529699.7,185208.9,51.55087,-0.130762
28871,Islington,529695.1,185247.4,51.551217,-0.130814
28872,Islington,529693.3,185254.8,51.551284,-0.130837
28873,Islington,529690.2,185262.9,51.551358,-0.130879
28874,Islington,529686.8,185269.6,51.551419,-0.130926
28875,Islington,529679.5,185279.7,51.551511,-0.131027
28876,Islington,529664.0,185294.8,51.55165,-0.131245
28877,Islington,529656.2,185301.6,51.551713,-0.131355
28878,Islington,529621.8,185328.9,51.551966,-0.131841
28879,Islington,529599.1,185345.5,51.552121,-0.132162
28880,Islington,529521.6,185423.0,51.552835,-0.13325
28881,Islington,529467.8,185480.0,51.55336,-0.134005
28882,Islington,529441.1,185508.3,51.55362,-0.13438
28883,Islington,529422.4,185534.5,51.55386,-0.134639
28884,Islington,529416.4,185544.1,51.553947,-0.134722
28885,Islington,529404.7,185565.0,51.554138,-0.134883
28886,Islington,529389.6,185597.3,51.554432,-0.135089
28887,Islington,529385.4,185604.4,51.554496,-0.135147
28888,Islington,529381.3,185610.1,51.554549,-0.135204
28889,Islington,529377.6,185614.3,51.554587,-0.135256
28890,Islington,529371.8,185619.7,51.554637,-0.135338
28891,Islington,529362.1,185626.8,51.554703,-0.135475
28892,Islington,529331.3,185643.2,51.554857,-0.135913
28893,Islington,529287.0,185663.0,51.555046,-0.136544
28894,Islington,529253.5,185689.3,51.55529,-0.137017
28895,Islington,529242.0,185700.9,51.555396,-0.137179
28896,Islington,529235.3,185709.5,51.555475,-0.137272
28897,Islington,529227.2,185722.8,51.555597,-0.137384
28898,Islington,529222.7,185732.4,51.555684,-0.137446
28899,Islington,529153.6,185861.4,51.556859,-0.138394
28900,Islington,529144.8,185877.8,51.557008,-0.138515
28901,Islington,529089.8,185987.9,51.55801,-0.139268
28902,Islington,529076.4,186014.9,51.558256,-0.139451
28903,Islington,529058.7,186051.0,51.558585,-0.139693
28904,Islington,528997.3,186185.0,51.559803,-0.140529
28905,Islington,528984.8,186204.4,51.55998,-0.140702
28906,Islington,528977.5,186213.7,51.560065,-0.140804
28907,Islington,528971.7,186222.9,51.560149,-0.140884
28908,Islington,528967.8,186230.4,51.560218,-0.140938
28909,Islington,528962.7,186245.1,51.560351,-0.141006
28910,Islington,528960.7,186253.8,51.560429,-0.141032
28911,Islington,528958.7,186264.7,51.560528,-0.141056
28912,Islington,528956.7,186284.9,51.56071,-0.141078
28913,Islington,528958.9,186323.0,51.561052,-0.141032
28914,Islington,528957.8,186336.1,51.56117,-0.141043
28915,Islington,528957.6,186343.8,51.561239,-0.141043
28916,Islington,528958.9,186361.4,51.561397,-0.141018
28917,Islington,528960.2,186369.0,51.561465,-0.140997
28918,Islington,528972.2,186418.9,51.561911,-0.140805
28919,Islington,528979.0,186441.1,51.562108,-0.140699
28920,Islington,528981.5,186452.0,51.562206,-0.140659
28921,Islington,528982.7,186460.0,51.562277,-0.140639
28922,Islington,528984.8,186490.1,51.562548,-0.140598
28923,Islington,528984.3,186522.9,51.562842,-0.140593
28924,Islington,528981.6,186547.5,51.563064,-0.140623
28925,Islington,528974.4,186568.3,51.563253,-0.140719
28926,Islington,528971.6,186578.8,51.563348,-0.140755
28927,Islington,528967.8,186598.5,51.563526,-0.140803
28928,Islington,528966.5,186610.4,51.563633,-0.140817
28929,Islington,528965.9,186634.9,51.563853,-0.140817
28930,Islington,528974.1,186678.9,51.564247,-0.140683
28931,Islington,528974.6,186685.4,51.564305,-0.140673
28932,Islington,528974.8,186692.8,51.564371,-0.140667
28933,Islington,528974.3,186702.9,51.564462,-0.140671
28934,Islington,528973.3,186712.9,51.564552,-0.140682
28935,Islington,528972.6,186716.8,51.564588,-0.14069
28936,Islington,528947.0,186779.9,51.56516,-0.141036
28937,Islington,528941.3,186798.2,51.565326,-0.141112
28938,Islington,528938.7,186808.2,51.565417,-0.141146
28939,Islington,528934.4,186836.4,51.565671,-0.141197
28940,Islington,528934.0,186839.1,51.565695,-0.141202
28962,Kensington & Chelsea,528138.3,178512.8,51.49105,-0.155702
28963,Kensington & Chelsea,528142.0,178495.7,51.490896,-0.155655
28964,Kensington & Chelsea,528148.6,178470.7,51.49067,-0.155569
28965,Kensington & Chelsea,528156.7,178446.1,51.490447,-0.155461
28966,Kensington & Chelsea,528176.2,178402.3,51.490049,-0.155196
28967,Kensington & Chelsea,528130.4,178351.9,51.489606,-0.155874
28968,Kensington & Chelsea,528198.4,178290.0,51.489034,-0.154917
28969,Kensington & Chelsea,528300.2,178197.5,51.48818,-0.153486
28970,Kensington & Chelsea,528425.6,178075.6,51.487056,-0.151725
28971,Kensington & Chelsea,528447.7,178056.0,51.486875,-0.151414
28972,Kensington & Chelsea,528522.2,177986.4,51.486233,-0.150367
28973,Kensington & Chelsea,528534.5,177971.1,51.486092,-0.150195
28974,Kensington & Chelsea,528540.1,177958.4,51.485977,-0.150119
28975,Kensington & Chelsea,528542.6,177949.4,51.485895,-0.150087
28976,Kensington & Chelsea,528549.5,177903.8,51.485484,-0.150004
28977,Kensington & Chelsea,528563.2,177801.3,51.48456,-0.149844
28978,Kensington & Chelsea,528533.7,177796.8,51.484526,-0.15027
28979,Kensington & Chelsea,528357.8,177749.1,51.484137,-0.152819
28980,Kensington & Chelsea,528342.2,177747.4,51.484126,-0.153045
28981,Kensington & Chelsea,528333.8,177745.4,51.484109,-0.153166
28982,Kensington & Chelsea,528326.8,177743.0,51.48409,-0.153268
28983,Kensington & Chelsea,528319.9,177739.7,51.484061,-0.153368
28984,Kensington & Chelsea,528311.8,177735.2,51.484023,-0.153487
28985,Kensington & Chelsea,528292.4,177729.3,51.483974,-0.153768
28986,Kensington & Chelsea,528281.3,177724.9,51.483937,-0.153929
28987,Kensington & Chelsea,528266.1,177720.7,51.483903,-0.15415
28988,Kensington & Chelsea,528222.8,177712.6,51.48384,-0.154776
28989,Kensington & Chelsea,528170.6,177701.0,51.483747,-0.155531
28990,Kensington & Chelsea,528010.7,177661.7,51.48343,-0.157847
28991,Kensington & Chelsea,528001.6,177659.5,51.483413,-0.157979
28992,Kensington & Chelsea,527982.9,177655.9,51.483385,-0.158249
28993,Kensington & Chelsea,527958.9,177653.4,51.483368,-0.158596
28994,Kensington & Chelsea,527936.6,177645.9,51.483305,-0.158919
28995,Kensington & Chelsea,527838.0,177620.1,51.483096,-0.160348
28996,Kensington & Chelsea,527822.7,177616.6,51.483068,-0.160569
28997,Kensington & Chelsea,527816.7,177615.4,51.483058,-0.160656
28998,Kensington & Chelsea,527757.2,177609.6,51.483019,-0.161515
28999,Kensington & Chelsea,527683.9,177596.8,51.482921,-0.162574
29000,Kensington & Chelsea,527647.4,177592.4,51.48289,-0.163101
29001,Kensington & Chelsea,527634.6,177589.3,51.482865,-0.163287
29002,Kensington & Chelsea,527624.2,177585.8,51.482836,-0.163438
29003,Kensington & Chelsea,527613.9,177581.7,51.482801,-0.163587
29004,Kensington & Chelsea,527582.2,177565.8,51.482665,-0.164049
29005,Kensington & Chelsea,527550.1,177563.8,51.482655,-0.164512
29006,Kensington & Chelsea,527528.5,177561.2,51.482636,-0.164824
29007,Kensington & Chelsea,527420.5,177535.5,51.482429,-0.166388
29008,Kensington & Chelsea,527393.2,177529.8,51.482384,-0.166783
29009,Kensington & Chelsea,527392.5,177529.6,51.482383,-0.166793
29010,Kensington & Chelsea,527330.0,177512.3,51.482241,-0.167699
29011,Kensington & Chelsea,527310.1,177508.2,51.482209,-0.167986
29012,Kensington & Chelsea,527303.3,177506.3,51.482193,-0.168085
29013,Kensington & Chelsea,527287.7,177496.1,51.482105,-0.168313
29014,Kensington & Chelsea,527271.8,177490.2,51.482056,-0.168544
29015,Kensington & Chelsea,527255.5,177485.6,51.482018,-0.16878
29016,Kensington & Chelsea,527228.9,177481.5,51.481987,-0.169165
29017,Kensington & Chelsea,527213.2,177478.1,51.48196,-0.169392
29018,Kensington & Chelsea,527203.6,177474.3,51.481928,-0.169532
29019,Kensington & Chelsea,527194.3,177468.7,51.48188,-0.169667
29020,Kensington & Chelsea,527173.9,177457.7,51.481786,-0.169965
29021,Kensington & Chelsea,527169.1,177455.7,51.481769,-0.170035
29022,Kensington & Chelsea,527163.3,177454.1,51.481756,-0.170119
29023,Kensington & Chelsea,527152.7,177452.7,51.481746,-0.170272
29024,Kensington & Chelsea,527136.1,177449.2,51.481718,-0.170512
29025,Kensington & Chelsea,527124.3,177449.3,51.481721,-0.170682
29026,Kensington & Chelsea,527117.5,177448.3,51.481714,-0.17078
29027,Kensington & Chelsea,527107.3,177445.0,51.481687,-0.170928
29028,Kensington & Chelsea,527073.7,177426.8,51.481531,-0.171418
29029,Kensington & Chelsea,526996.4,177387.3,51.481193,-0.172545
29030,Kensington & Chelsea,526939.8,177357.2,51.480935,-0.17337
29031,Kensington & Chelsea,526900.9,177328.3,51.480684,-0.173941
29032,Kensington & Chelsea,526880.3,177311.9,51.480541,-0.174243
29033,Kensington & Chelsea,526832.3,177271.6,51.48019,-0.174948
29034,Kensington & Chelsea,526811.7,177248.8,51.47999,-0.175253
29035,Kensington & Chelsea,526769.3,177188.3,51.479455,-0.175885
29036,Kensington & Chelsea,526751.6,177158.4,51.479191,-0.176151
29037,Kensington & Chelsea,526692.5,177058.1,51.478302,-0.177037
29038,Kensington & Chelsea,526682.3,177037.4,51.478119,-0.177191
29039,Kensington & Chelsea,526664.4,177003.9,51.477822,-0.177461
29040,Kensington & Chelsea,526662.8,177001.6,51.477801,-0.177485
29041,Kensington & Chelsea,526640.5,176973.5,51.477554,-0.177816
29042,Kensington & Chelsea,526631.2,176976.0,51.477578,-0.177949
29043,Kensington & Chelsea,526611.9,176981.4,51.477631,-0.178224
29044,Kensington & Chelsea,526534.7,176998.1,51.477799,-0.17933
29045,Kensington & Chelsea,526519.8,177000.1,51.47782,-0.179543
29046,Kensington & Chelsea,526510.1,177000.8,51.477828,-0.179683
29047,Kensington & Chelsea,526473.4,177002.2,51.477849,-0.18021
29048,Kensington & Chelsea,526457.6,176999.6,51.477829,-0.180439
29049,Kensington & Chelsea,526447.3,176996.8,51.477806,-0.180588
29050,Kensington & Chelsea,526437.3,176993.0,51.477774,-0.180733
29051,Kensington & Chelsea,526429.2,176989.4,51.477744,-0.180851
29052,Kensington & Chelsea,526334.1,176936.2,51.477287,-0.182239
29053,Kensington & Chelsea,526321.3,176931.0,51.477243,-0.182425
29054,Kensington & Chelsea,526312.4,176929.0,51.477227,-0.182554
29055,Kensington & Chelsea,526305.8,176928.2,51.477221,-0.182649
29056,Kensington & Chelsea,526293.5,176928.6,51.477228,-0.182826
29057,Kensington & Chelsea,526286.9,176929.4,51.477236,-0.18292
29058,Kensington & Chelsea,526252.0,176933.7,51.477283,-0.183421
29059,Kensington & Chelsea,526238.1,176937.7,51.477322,-0.18362
29060,Kensington & Chelsea,526229.7,176941.5,51.477358,-0.183739
29061,Kensington & Chelsea,526219.7,176948.0,51.477419,-0.183881
29062,Kensington & Chelsea,526208.8,176960.4,51.477532,-0.184033
29063,Kensington & Chelsea,526186.8,176989.8,51.477802,-0.184339
29064,Kensington & Chelsea,526169.7,177013.9,51.478022,-0.184577
29065,Kensington & Chelsea,526163.1,177022.1,51.478097,-0.184669
29066,Kensington & Chelsea,526112.7,177077.1,51.478603,-0.185375
29067,Kensington & Chelsea,526094.3,177097.2,51.478787,-0.185632
29068,Kensington & Chelsea,526090.5,177102.7,51.478838,-0.185685
29069,Kensington & Chelsea,526084.3,177113.7,51.478938,-0.18577
29070,Kensington & Chelsea,526064.3,177158.3,51.479343,-0.186042
29071,Kensington & Chelsea,526055.2,177176.8,51.479511,-0.186167
29072,Kensington & Chelsea,526050.1,177185.9,51.479594,-0.186237
29073,Kensington & Chelsea,526040.9,177200.0,51.479723,-0.186364
29074,Kensington & Chelsea,526027.6,177216.2,51.479872,-0.18655
29075,Kensington & Chelsea,526015.4,177204.1,51.479766,-0.18673
29076,Kensington & Chelsea,526004.6,177217.4,51.479888,-0.186881
29077,Kensington & Chelsea,526004.5,177217.6,51.479889,-0.186882
29078,Kensington & Chelsea,525992.7,177233.6,51.480036,-0.187046
29079,Kensington & Chelsea,525980.4,177249.2,51.480179,-0.187218
29080,Kensington & Chelsea,525979.9,177249.8,51.480184,-0.187225
29081,Kensington & Chelsea,525967.1,177264.9,51.480323,-0.187403
29082,Kensington & Chelsea,525953.8,177279.6,51.480458,-0.18759
29083,Kensington & Chelsea,525910.6,177325.4,51.480879,-0.188195
29084,Kensington & Chelsea,525904.4,177334.3,51.48096,-0.188281
29085,Kensington & Chelsea,525899.2,177341.9,51.48103,-0.188353
29086,Kensington & Chelsea,525849.6,177414.3,51.481692,-0.189041
29087,Kensington & Chelsea,525815.3,177457.5,51.482087,-0.18952
29088,Kensington & Chelsea,525769.6,177517.1,51.482633,-0.190156
29089,Kensington & Chelsea,525764.9,177522.6,51.482684,-0.190222
29090,Kensington & Chelsea,525748.9,177541.9,51.482861,-0.190445
29091,Kensington & Chelsea,525733.6,177561.6,51.483041,-0.190659
29092,Kensington & Chelsea,525723.8,177575.1,51.483165,-0.190795
29093,Kensington & Chelsea,525718.8,177581.9,51.483227,-0.190864
29094,Kensington & Chelsea,525707.1,177599.0,51.483383,-0.191027
29095,Kensington & Chelsea,525693.6,177620.1,51.483576,-0.191213
29096,Kensington & Chelsea,525680.7,177641.6,51.483772,-0.191392
29097,Kensington & Chelsea,525657.9,177674.6,51.484074,-0.191708
29098,Kensington & Chelsea,525656.2,177673.0,51.48406,-0.191733
29099,Kensington & Chelsea,525653.3,177670.5,51.484038,-0.191776
29100,Kensington & Chelsea,525650.2,177668.3,51.484019,-0.191821
29101,Kensington & Chelsea,525635.0,177696.2,51.484273,-0.19203
29102,Kensington & Chelsea,525595.6,177757.2,51.48483,-0.192575
29103,Kensington & Chelsea,525584.8,177774.1,51.484984,-0.192725
29104,Kensington & Chelsea,525568.3,177799.5,51.485216,-0.192953
29105,Kensington & Chelsea,525551.2,177824.5,51.485444,-0.193191
29106,Kensington & Chelsea,525546.8,177830.5,51.485499,-0.193252
